ID_Producto,Nombre_Producto,Categoria,Marca,Precio_Costo,Precio_Venta,Stock_Actual
"01290,those,Accessory,""Wilson, Reed and Harmon"",105.95,76.59,96"
01291,forward,Laptop,Johnson-Long,117.77,681.98,94
"01292,during,Tablet,""Duran, Webb and Allen"",138.01,271.22,38"
01293,training,Accessory,Bolton-Oliver,116.09,272.8,18
01294,strategy,Tablet,Barron-Smith,231.64,376.7,42
01295,class,Laptop,Shepherd LLC,485.56,410.83,95
"01296,interview,Laptop,""Meyers, Perry and Phillips"",338.38,620.01,30"
01297,recognize,Smartphone,Hernandez Inc,384.55,415.35,2
01298,public,Accessory,Beasley-Thompson,215.64,643.65,95
01299,allow,Smartphone,Allen-Anderson,148.21,253.7,15
01300,side,Smartphone,Gordon-Ramos,423.0,102.39,57
01301,red,Tablet,Buchanan Inc,267.97,416.09,36
01302,instead,Laptop,Jordan LLC,118.06,699.97,21
01303,they,Tablet,Ortiz and Sons,341.64,296.62,41
"01304,power,Laptop,""Mendoza, Gilmore and Long"",152.86,180.54,100"
"01305,discover,Smartphone,""Moss, Clark and Bender"",463.56,688.36,68"
01306,because,Accessory,Johnson-Mercado,111.19,577.54,20
"01307,job,Accessory,""Holden, Chen and Compton"",242.12,395.56,83"
01308,forget,Tablet,Miller-Bonilla,77.42,187.18,94
01309,hundred,Accessory,Barnett-Bryant,132.31,101.51,63
01310,develop,Smartphone,Miranda Inc,164.42,591.38,71
01311,close,Smartphone,Tran LLC,56.19,643.12,71
01312,create,Laptop,Johnson Group,182.47,375.82,83
"01313,explain,Tablet,""Gillespie, Brown and Spencer"",403.95,341.03,19"
"01314,wonder,Accessory,""Mack, Leon and Butler"",107.05,523.02,0"
01315,better,Accessory,Chavez Group,357.77,334.33,36
01316,deep,Accessory,Drake Ltd,391.76,232.53,39
01317,thus,Laptop,Tucker Group,141.78,497.62,81
"01318,last,Accessory,""Smith, Moore and Walker"",139.4,486.84,33"
01319,wall,Accessory,Cameron-Clark,92.77,218.13,37
01320,read,Laptop,Thomas LLC,142.74,545.07,65
01321,light,Laptop,Moore Inc,295.22,244.99,83
01322,family,Accessory,Wilkinson-James,469.07,302.09,33
01323,yard,Smartphone,Hunt PLC,499.46,220.37,25
01324,whatever,Tablet,Flores LLC,211.3,135.31,86
"01325,evening,Tablet,""Wade, Farrell and Morales"",204.85,568.81,52"
01326,finish,Accessory,Hodge-Bennett,138.38,513.13,38
01327,onto,Tablet,Camacho Group,280.07,629.84,82
01328,property,Smartphone,Ortega Group,167.28,156.05,4
01329,weight,Laptop,Williams-Graves,293.15,340.9,62
"01330,now,Laptop,""Love, Stephens and Barnes"",139.3,394.91,76"
01331,story,Smartphone,Saunders-Sanchez,389.46,411.97,31
01332,begin,Tablet,Garcia PLC,430.13,527.27,75
01333,accept,Laptop,Brown-Reynolds,424.5,220.4,15
01334,safe,Accessory,Lynch PLC,352.81,534.0,60
01335,still,Smartphone,Miller LLC,66.96,530.91,77
"01336,establish,Accessory,""Russell, Brown and Martinez"",182.98,399.36,65"
"01337,thus,Tablet,""Byrd, Armstrong and Brown"",212.24,107.49,58"
01338,past,Laptop,Wilkins-Bennett,129.97,460.96,85
"01339,open,Smartphone,""Floyd, Ramirez and King"",442.12,290.41,63"
"01340,sell,Smartphone,""Cannon, Graves and Gonzales"",489.59,69.4,77"
"01341,discover,Accessory,""Waters, Simmons and Smith"",205.08,517.03,14"
01342,no,Tablet,Bowers-Welch,267.67,223.99,89
01343,white,Accessory,Bailey-Powell,322.28,256.0,76
"01344,even,Accessory,""Ayala, Hill and Johnson"",426.22,131.86,92"
01345,tonight,Tablet,Davis and Sons,398.05,693.88,8
"01346,certain,Tablet,""Pierce, Adams and Wright"",217.62,417.77,52"
"01347,room,Smartphone,""Miller, Hammond and Lewis"",281.35,85.05,25"
01348,evidence,Smartphone,Jordan LLC,166.6,71.14,77
"01349,guess,Smartphone,""Reed, Davis and Torres"",195.12,227.31,48"
01350,commercial,Tablet,Blankenship Group,270.64,531.26,30
"01351,professional,Laptop,""Holt, Reynolds and Mann"",441.69,571.57,81"
01352,time,Accessory,Allen-James,169.59,275.56,79
01353,show,Laptop,Bush-Harris,270.99,170.69,26
01354,word,Tablet,Jacobs LLC,487.73,366.83,34
"01355,tree,Tablet,""Mercer, Lopez and Miller"",182.9,395.09,86"
01356,should,Tablet,Swanson LLC,94.48,199.73,32
01357,staff,Tablet,Beck-Morton,170.73,309.85,7
"01358,coach,Smartphone,""Mccarthy, Mills and Cooper"",287.48,326.6,63"
01359,off,Smartphone,Villanueva and Sons,483.44,396.52,36
"01360,laugh,Laptop,""Cisneros, Gonzalez and Hoover"",455.76,157.7,60"
"01361,animal,Tablet,""Wise, Wheeler and Carter"",274.15,353.38,78"
01362,history,Laptop,Middleton-Wade,266.45,324.98,20
01363,game,Tablet,Martinez PLC,154.55,235.83,88
01364,onto,Laptop,Moore-Brown,374.48,200.05,37
01365,fast,Laptop,Barrett-Scott,369.02,501.92,65
"01366,analysis,Smartphone,""Riley, Nelson and Harper"",404.87,203.63,58"
"01367,catch,Laptop,""Johnson, Robinson and Marquez"",254.82,650.42,75"
"01368,detail,Accessory,""Hernandez, Henry and Pruitt"",374.37,573.36,55"
01369,around,Laptop,Hayes Inc,445.4,372.22,34
01370,some,Laptop,Bailey-Cardenas,146.07,619.66,88
"01371,share,Accessory,""Powell, Palmer and Melton"",145.13,112.6,63"
01372,dog,Laptop,Roberts Ltd,322.68,268.9,40
"01373,group,Tablet,""Garcia, Bradley and Scott"",145.3,615.04,72"
01374,sound,Laptop,Little and Sons,220.54,461.4,71
"01375,head,Smartphone,""Harrell, Wallace and Smith"",95.95,512.49,60"
01376,out,Laptop,Black-Morgan,219.2,162.59,11
01377,father,Smartphone,Thompson PLC,336.83,87.63,43
01378,significant,Accessory,Long-Howell,170.46,342.22,3
01379,state,Tablet,Williams and Sons,406.7,559.93,42
01380,general,Smartphone,Jackson-Fisher,390.02,428.23,87
01381,two,Smartphone,Johnson-Pierce,129.77,205.85,21
01382,line,Smartphone,Shaffer-Buckley,154.57,150.41,1
"01383,before,Tablet,""Bowers, Garrett and Wright"",352.67,319.04,43"
"01384,century,Accessory,""Taylor, Nelson and Bennett"",276.02,71.07,100"
01385,chair,Smartphone,Turner Group,380.93,399.74,92
01386,poor,Laptop,Carroll Inc,202.25,123.01,5
01387,business,Laptop,Mason Group,117.92,505.06,7
01388,finally,Smartphone,Dickerson and Sons,104.79,585.88,95
01389,poor,Tablet,Brown-Kerr,171.98,243.93,32
01390,guy,Tablet,Todd Inc,292.34,523.89,87
"01391,rich,Tablet,""Bennett, Cooper and Nguyen"",103.97,628.48,12"
"01392,not,Tablet,""Mercer, Wilkins and Walker"",449.67,339.1,7"
01393,couple,Tablet,Williams Group,223.96,358.89,99
01394,letter,Laptop,Moore PLC,298.78,399.64,100
01395,determine,Tablet,Santos-Meyer,320.96,302.28,92
01396,father,Laptop,Bennett PLC,327.81,582.45,29
01397,remain,Laptop,Johnson LLC,468.1,181.72,73
01398,song,Laptop,Steele-Stevenson,81.53,546.46,44
01399,break,Tablet,Keith Inc,90.2,512.52,29
01400,technology,Accessory,Butler PLC,474.44,620.61,70
01401,we,Laptop,Carr-Wilson,347.78,278.67,6
01402,onto,Accessory,Ellison-Cherry,468.58,407.62,1
01403,popular,Smartphone,Mosley LLC,261.85,139.73,89
01404,social,Laptop,Jackson-Mccarthy,151.78,229.39,7
01405,debate,Laptop,Harrington-Edwards,244.7,497.1,98
01406,study,Tablet,Anderson-Whitney,65.37,218.1,4
"01407,message,Accessory,""Sanders, Chavez and Sanford"",365.55,354.96,69"
01408,military,Tablet,Rogers-Jackson,139.75,393.48,28
01409,price,Smartphone,Oconnell-Kim,133.18,647.8,41
"01410,movement,Smartphone,""Smith, Bush and Cunningham"",244.42,476.24,2"
01411,situation,Tablet,Harris Ltd,82.83,159.7,64
01412,charge,Smartphone,Garcia Inc,99.51,349.28,74
01413,woman,Tablet,Cannon Ltd,354.9,196.59,27
01414,anyone,Tablet,Collier-Freeman,135.35,388.05,36
"01415,around,Smartphone,""Brown, Cabrera and Mccarthy"",137.06,134.15,0"
01416,thousand,Accessory,Donovan-Gaines,110.28,354.45,97
01417,spring,Smartphone,Rowland-Clark,257.89,662.07,31
01418,be,Tablet,Randolph Ltd,110.01,581.34,65
01419,end,Accessory,Hunt-Guerra,490.88,505.29,25
"01420,family,Smartphone,""Hoffman, Cruz and Sanders"",411.88,578.01,24"
"01421,indicate,Smartphone,""Gardner, Vaughn and Adams"",325.84,324.51,35"
01422,this,Tablet,Murillo Inc,403.49,444.05,32
"01423,religious,Laptop,""Berg, Becker and Hayes"",391.18,247.39,17"
"01424,kitchen,Smartphone,""Rivera, Hernandez and Manning"",158.94,391.49,97"
01425,task,Tablet,Parker and Sons,185.2,647.67,22
01426,hope,Accessory,Marquez LLC,472.12,305.99,13
01427,nor,Accessory,Taylor-Brown,263.29,496.42,33
"01428,suffer,Laptop,""Kelley, Jones and King"",475.05,405.47,85"
01429,need,Laptop,Anderson-Gentry,55.2,503.73,13
01430,knowledge,Tablet,Vang and Sons,305.74,577.97,84
01431,know,Smartphone,Page-Wright,50.29,178.45,37
01432,mother,Laptop,Rivera and Sons,176.96,584.74,46
01433,without,Laptop,Nguyen-Newman,101.8,548.98,49
01434,when,Laptop,Porter Ltd,313.64,476.85,81
01435,tend,Smartphone,Fisher-Coleman,164.0,601.78,53
01436,road,Accessory,Rivera-Nguyen,392.06,372.66,72
01437,three,Tablet,Smith Group,477.51,206.0,14
"01438,statement,Laptop,""Hughes, Spencer and Mendez"",155.56,612.12,28"
01439,specific,Smartphone,Ballard-Taylor,438.64,677.14,54
01440,summer,Tablet,Martinez-Cole,424.65,621.32,13
01441,down,Tablet,Burton-Avery,162.17,347.19,96
"01442,south,Tablet,""Young, Fox and Williams"",140.1,129.62,46"
01443,evening,Accessory,Stewart-Scott,491.18,522.01,68
"01444,individual,Tablet,""Watson, Stevens and Orozco"",148.98,109.08,47"
01445,sit,Smartphone,Thomas-Nguyen,164.41,306.24,85
"01446,serve,Smartphone,""Casey, Castillo and Hayes"",472.95,528.31,77"
01447,story,Smartphone,Dawson Inc,138.84,615.99,28
"01448,I,Laptop,""Andrade, Turner and Jones"",130.39,333.99,29"
01449,us,Accessory,Silva Ltd,448.24,503.58,90
01450,maintain,Accessory,Stephens Group,451.26,273.26,89
01451,century,Smartphone,Mendez Inc,370.89,500.77,33
01452,measure,Smartphone,French Group,307.58,458.84,31
01453,bed,Smartphone,Conley LLC,324.71,242.59,45
"01454,manager,Tablet,""Baker, Torres and Thompson"",484.68,647.37,68"
01455,able,Laptop,Gutierrez-Simon,288.8,691.68,11
"01456,relate,Smartphone,""Gonzales, Miranda and Mcgee"",276.01,681.66,71"
01457,college,Tablet,Smith-Lloyd,202.59,281.57,58
"01458,meet,Tablet,""Carter, Oliver and Jenkins"",312.04,512.68,50"
"01459,poor,Laptop,""Cole, Alvarado and Williams"",457.19,240.66,91"
01460,industry,Laptop,Scott-Jordan,255.34,697.11,86
01461,computer,Accessory,Anderson Ltd,361.19,197.21,70
01462,also,Laptop,Brown-Moore,371.52,301.35,1
01463,majority,Smartphone,Johnson-Dudley,208.08,580.65,66
01464,during,Tablet,Conner-Romero,480.42,309.49,80
"01465,or,Laptop,""Blackburn, Taylor and Price"",240.52,264.57,100"
"01466,right,Smartphone,""Maynard, Garza and Abbott"",420.51,578.07,37"
01467,interesting,Laptop,Walker-Howard,427.75,675.9,73
"01468,this,Accessory,""Hoffman, Delacruz and Young"",315.4,610.06,90"
01469,thousand,Laptop,Wiley-Tran,337.13,524.18,85
01470,learn,Laptop,Evans Inc,300.47,206.85,88
"01471,will,Accessory,""Mckee, Gonzalez and Mcbride"",396.99,76.83,81"
01472,social,Tablet,Ball Inc,425.21,347.42,9
"01473,knowledge,Accessory,""Lang, Coleman and Brown"",242.41,582.13,98"
01474,in,Tablet,Reed Ltd,441.42,406.38,7
01475,kind,Accessory,Williams LLC,375.16,137.43,58
"01476,produce,Laptop,""Moody, Madden and Williams"",260.89,138.71,50"
"01477,answer,Accessory,""West, Harrison and Good"",244.82,445.95,18"
"01478,age,Accessory,""Juarez, Daniels and Villarreal"",487.09,68.93,85"
01479,leader,Laptop,Leblanc Inc,172.68,450.02,0
01480,popular,Accessory,Ortega-Smith,75.33,274.93,34
01481,return,Tablet,Barron Inc,492.81,165.72,18
01482,nearly,Smartphone,Pennington-Arias,390.67,347.38,14
"01483,left,Accessory,""Edwards, Shaw and Brown"",436.28,633.79,98"
01484,myself,Smartphone,Dean Inc,395.04,584.21,88
01485,whether,Laptop,Stanton-Sutton,218.48,444.2,74
"01486,discover,Laptop,""King, Shannon and Hanson"",114.88,462.53,64"
"01487,give,Laptop,""White, Boyer and Lara"",170.36,509.48,9"
"01488,other,Accessory,""Wallace, Scott and Marshall"",203.23,643.43,90"
01489,fall,Smartphone,Carter LLC,179.52,365.66,20
01490,city,Accessory,Chang Inc,52.12,337.17,92
01491,husband,Laptop,Mcbride-Pope,283.53,89.85,82
01492,court,Accessory,Walker Ltd,251.07,564.84,57
01493,describe,Accessory,Estrada Group,149.84,655.7,47
"01494,activity,Laptop,""Gardner, Sparks and King"",210.39,183.76,42"
01495,first,Laptop,Stout Group,176.38,430.25,40
"01496,floor,Laptop,""Singh, Steele and Nelson"",218.13,282.32,30"
01497,law,Smartphone,Jenkins PLC,433.07,469.65,47
01498,hot,Tablet,Martin Inc,435.51,610.8,53
01499,difficult,Laptop,Shaw Ltd,482.52,412.81,11
"01500,that,Laptop,""Gill, Davis and White"",390.8,161.49,18"
01501,fill,Smartphone,Yu Ltd,300.62,646.17,11
"01502,three,Smartphone,""Perkins, Benjamin and Harris"",326.99,423.16,94"
01503,would,Accessory,Cuevas and Sons,259.45,534.59,33
01504,step,Tablet,Anderson-Mills,299.31,444.19,86
"01505,treatment,Laptop,""Owens, Flores and Carter"",462.68,269.31,31"
"01506,hour,Tablet,""Chambers, Green and Jones"",90.99,69.1,11"
"01507,vote,Accessory,""Hernandez, Petty and Thompson"",177.48,595.32,10"
"01508,military,Laptop,""Gamble, Williams and Fleming"",347.08,440.15,56"
01509,key,Laptop,Hart Inc,269.39,189.74,37
01510,subject,Tablet,Choi and Sons,412.86,123.26,61
01511,say,Laptop,Simpson-Hicks,129.14,179.04,75
01512,order,Smartphone,Clark-Escobar,219.32,397.34,15
"01513,care,Smartphone,""Young, Lee and Anderson"",367.26,518.89,61"
01514,contain,Laptop,Banks-Sullivan,280.76,480.51,79
"01515,peace,Laptop,""Jones, Johnson and Thornton"",243.2,153.47,29"
01516,order,Tablet,Thomas-Harris,73.73,129.32,32
01517,occur,Accessory,Barber and Sons,128.82,357.63,87
"01518,especially,Tablet,""Caldwell, Harrison and Gordon"",284.3,524.32,32"
01519,paper,Tablet,Butler PLC,488.81,642.24,80
01520,travel,Accessory,Miller LLC,447.96,668.5,85
"01521,standard,Accessory,""Gross, Wright and Mcconnell"",264.74,594.51,40"
"01522,number,Smartphone,""Williams, Lyons and Wheeler"",427.63,464.87,69"
01523,education,Laptop,Pearson PLC,424.35,159.52,12
01524,up,Tablet,Young-Garrett,116.35,350.85,2
01525,receive,Accessory,Davis Inc,177.59,489.85,20
01526,city,Laptop,Thomas-Schroeder,153.52,333.61,35
01527,wait,Accessory,Harrell-Townsend,283.64,169.86,13
01528,treat,Laptop,Fernandez and Sons,227.46,82.02,44
01529,financial,Tablet,Johnson-Wells,57.47,161.22,41
01530,person,Laptop,Brooks Group,300.24,162.17,39
"01531,hotel,Smartphone,""Owen, Welch and Lucas"",266.05,402.16,15"
01532,per,Laptop,King PLC,128.42,492.32,78
01533,show,Laptop,Cobb and Sons,248.35,192.09,4
01534,expert,Smartphone,Campbell-Sanchez,462.67,186.66,70
"01535,year,Accessory,""Caldwell, Ward and Dominguez"",350.47,585.63,6"
01536,world,Tablet,Davidson PLC,306.15,251.73,26
01537,woman,Smartphone,Knight-Garcia,317.92,307.63,64
01538,commercial,Laptop,Rosario-Smith,404.86,560.42,74
"01539,yeah,Accessory,""Soto, Hernandez and Martin"",400.08,647.3,21"
01540,painting,Accessory,Barrett-Fleming,336.84,425.03,19
01541,generation,Accessory,Jackson-Coffey,231.52,562.33,77
01542,high,Laptop,Campbell-Mejia,390.37,660.84,44
01543,car,Tablet,King Ltd,148.69,520.37,27
"01544,industry,Smartphone,""Jones, Smith and Robinson"",274.42,234.81,52"
"01545,toward,Smartphone,""Blackburn, Johnson and Murray"",245.11,488.65,38"
"01546,next,Accessory,""Hicks, Clark and Sutton"",421.62,358.83,1"
01547,benefit,Accessory,Ortega and Sons,154.93,105.34,61
01548,person,Laptop,Price-Anderson,326.8,437.24,5
"01549,mouth,Smartphone,""Smith, Bryant and Schmidt"",293.39,225.61,80"
01550,gas,Smartphone,Boyle PLC,76.18,61.73,67
01551,relate,Laptop,Hale PLC,84.86,574.95,64
01552,near,Smartphone,Reid and Sons,283.71,641.05,35
01553,continue,Tablet,Michael Inc,414.58,471.37,17
"01554,happy,Tablet,""Smith, Thomas and Arroyo"",71.32,123.39,6"
"01555,let,Accessory,""Conner, Parks and Case"",391.02,102.57,81"
"01556,worry,Accessory,""Williams, Hill and Garcia"",76.93,242.57,39"
01557,bag,Tablet,Johnson Group,202.46,219.33,17
01558,on,Accessory,Mcdowell Ltd,291.08,544.3,23
01559,modern,Laptop,Scott LLC,159.25,464.01,30
01560,itself,Laptop,Combs PLC,192.37,140.12,45
01561,indeed,Tablet,Hall and Sons,186.2,351.23,84
01562,article,Accessory,Knight Ltd,85.4,596.48,45
01563,benefit,Smartphone,Scott LLC,193.21,460.24,80
01564,eat,Tablet,Mccormick and Sons,195.88,79.13,65
01565,start,Accessory,Garza Ltd,360.91,343.23,16
01566,rule,Laptop,Griffin PLC,420.39,293.8,79
"01567,data,Laptop,""Hurst, Macdonald and Williams"",137.55,76.19,86"
"01568,among,Laptop,""Carlson, Casey and Green"",143.86,525.54,85"
"01569,born,Tablet,""Shields, Mullins and Walker"",370.42,580.76,78"
01570,nor,Laptop,Ward Inc,305.47,289.61,2
01571,thousand,Tablet,Weaver PLC,329.08,403.6,46
01572,clear,Tablet,Mckenzie Inc,468.25,556.36,19
01573,writer,Tablet,Stewart PLC,179.73,124.97,62
"01574,win,Accessory,""Sims, Cunningham and Thomas"",299.84,560.58,58"
01575,identify,Laptop,Morgan-Paul,118.39,475.89,21
01576,little,Tablet,Nelson LLC,318.63,431.33,22
01577,check,Laptop,Bennett-Chambers,400.24,583.5,53
01578,of,Tablet,Esparza Ltd,114.01,354.49,96
01579,leg,Laptop,Peterson Ltd,462.71,152.21,47
01580,accept,Accessory,Kim Ltd,67.65,79.62,50
01581,since,Tablet,Lee Inc,99.9,369.9,83
"01582,though,Accessory,""Smith, Brooks and Stevens"",159.28,620.4,8"
"01583,audience,Tablet,""Larson, Butler and Baker"",443.46,410.9,40"
01584,arm,Tablet,Wilson Ltd,160.42,437.44,39
01585,bar,Accessory,Curtis and Sons,143.47,224.13,64
01586,already,Tablet,Willis Group,430.93,498.73,54
01587,fast,Laptop,Barnes-Anderson,118.24,615.83,20
"01588,industry,Accessory,""Fitzpatrick, Larson and Carrillo"",73.14,450.91,1"
01589,interesting,Accessory,Webb Group,198.84,401.81,85
"01590,debate,Tablet,""Simpson, Hamilton and Rivas"",243.95,538.75,35"
01591,doctor,Tablet,Wolfe-Dorsey,361.38,412.56,56
01592,themselves,Laptop,Freeman-Schwartz,328.17,314.29,38
01593,hour,Laptop,Thompson PLC,343.87,627.68,37
01594,church,Smartphone,Hubbard Ltd,246.19,151.68,22
01595,stand,Smartphone,Mccall and Sons,474.19,347.14,20
"01596,senior,Accessory,""Mueller, Martinez and Garza"",63.69,269.69,71"
01597,Democrat,Tablet,Wyatt-Kemp,362.65,85.78,75
"01598,second,Tablet,""Romero, Mooney and Bowen"",108.57,194.7,98"
01599,century,Smartphone,Young-Moore,319.56,313.53,25
"01600,street,Laptop,""Weaver, Jones and Drake"",476.55,524.6,10"
"01601,little,Laptop,""Cox, Humphrey and Hahn"",340.89,478.04,70"
01602,until,Accessory,Sanchez Group,53.61,365.25,89
"01603,build,Laptop,""Curry, Graham and May"",367.08,644.06,79"
"01604,show,Laptop,""Jackson, Whitehead and Mccormick"",113.44,250.75,50"
"01605,everyone,Smartphone,""Hanna, Wilson and Mitchell"",280.17,157.52,100"
01606,into,Smartphone,Greer-Parker,218.06,176.84,52
01607,whom,Tablet,Powell-Edwards,439.53,667.49,98
01608,argue,Tablet,Bates-Lambert,471.38,64.8,16
01609,federal,Accessory,Shepard-Johnson,189.06,526.42,63
01610,appear,Accessory,Nguyen-Miller,379.52,408.65,33
01611,base,Accessory,Schwartz-Sanchez,145.16,655.19,41
"01612,beat,Smartphone,""Ramos, Anderson and Kelley"",146.43,86.47,3"
"01613,fear,Laptop,""Roberts, Chan and Aguirre"",355.1,670.59,96"
"01614,point,Smartphone,""Parker, Petersen and Williams"",119.29,569.92,94"
01615,commercial,Laptop,Calhoun and Sons,484.51,663.63,82
01616,result,Tablet,Wright Group,64.56,635.74,80
01617,bar,Accessory,Ramsey PLC,439.84,344.32,77
01618,lay,Laptop,Stone PLC,182.08,627.79,10
01619,I,Smartphone,Burns-Bradford,296.07,230.11,10
"01620,thank,Tablet,""Hernandez, Campbell and Brown"",50.73,699.77,42"
01621,participant,Tablet,Ballard Inc,422.41,460.74,91
"01622,close,Smartphone,""Carson, Trujillo and Cole"",458.43,155.26,30"
01623,team,Laptop,Anderson-Meyer,56.2,580.8,5
"01624,citizen,Accessory,""Palmer, Jones and Coleman"",80.41,685.88,47"
01625,candidate,Tablet,Gutierrez-Henderson,158.9,220.07,64
01626,very,Smartphone,Riddle-Stone,402.41,651.89,4
01627,bill,Tablet,Crawford-Schmitt,471.05,491.85,78
01628,federal,Tablet,Gallagher Group,104.87,366.1,8
01629,sort,Smartphone,Newton-Cooper,299.44,504.41,24
01630,late,Laptop,Rios PLC,355.55,357.63,21
01631,price,Tablet,Woods-Hansen,254.02,323.45,63
01632,good,Accessory,Willis PLC,159.3,461.54,1
01633,son,Laptop,Lewis Inc,358.18,281.54,67
"01634,thank,Accessory,""Brown, Fisher and Dunn"",292.96,273.91,82"
"01635,wait,Laptop,""Torres, Martinez and Miles"",107.71,147.98,44"
"01636,red,Accessory,""Perkins, Glover and Logan"",99.84,98.35,76"
"01637,it,Tablet,""Gutierrez, Jimenez and Baker"",232.98,569.56,91"
01638,care,Laptop,Sanders-Hogan,184.63,501.87,2
01639,leg,Smartphone,Curtis PLC,111.88,96.5,69
"01640,after,Laptop,""Rivera, Willis and Grant"",74.0,531.13,3"
01641,top,Laptop,Anderson-Wright,370.89,200.05,42
01642,effort,Laptop,Garcia-Perez,214.83,583.7,95
"01643,sort,Accessory,""Barrett, Sosa and Leonard"",461.21,535.19,85"
"01644,rise,Laptop,""Hensley, Bryant and Marsh"",254.82,531.29,100"
"01645,keep,Smartphone,""Collins, Smith and Ortega"",473.94,223.38,68"
"01646,else,Smartphone,""Harding, Meyers and Beck"",311.31,530.64,8"
"01647,practice,Tablet,""Murray, Pope and Garcia"",178.68,230.76,87"
01648,recognize,Accessory,Daniels and Sons,214.55,448.26,32
01649,organization,Smartphone,Marquez Inc,378.38,325.9,26
01650,can,Laptop,Henderson-Ryan,244.13,657.58,40
01651,be,Laptop,Jones Inc,248.7,539.01,46
"01652,history,Laptop,""Lindsey, Lawrence and Mendoza"",388.45,267.46,26"
01653,happy,Accessory,Mullins-Banks,219.46,511.75,81
"01654,save,Accessory,""Thornton, Myers and Hartman"",445.1,99.62,77"
01655,suffer,Smartphone,Mendez Inc,208.9,557.21,9
"01656,hundred,Tablet,""Smith, Cortez and Russell"",388.83,362.05,46"
01657,surface,Tablet,Robinson LLC,104.34,72.07,40
01658,member,Laptop,Chavez Ltd,233.2,548.79,34
01659,woman,Tablet,Brooks PLC,436.49,431.07,17
01660,seem,Laptop,Martin-Poole,193.26,245.51,73
01661,artist,Smartphone,Fischer Ltd,497.69,260.67,93
01662,adult,Laptop,Griffin-Beltran,109.32,558.25,46
01663,nature,Smartphone,Young Ltd,285.19,337.89,17
"01664,thought,Smartphone,""Sanchez, Zhang and Kelly"",232.39,433.35,15"
01665,education,Laptop,Rivers Group,437.17,591.53,92
"01666,candidate,Smartphone,""Davidson, Vazquez and Thomas"",240.52,159.77,12"
01667,I,Accessory,Gomez-Rodriguez,123.31,669.07,56
01668,analysis,Accessory,Gonzalez and Sons,153.23,352.43,45
01669,food,Laptop,Stevenson Ltd,478.1,641.9,0
"01670,physical,Tablet,""Gonzalez, Perry and Rodriguez"",251.02,488.93,75"
"01671,head,Tablet,""Hartman, Scott and Nelson"",131.47,88.81,52"
"01672,feeling,Smartphone,""Edwards, Taylor and James"",174.83,687.17,68"
01673,cover,Tablet,Williams Inc,60.42,153.63,23
"01674,require,Tablet,""Mendez, Johnson and Fernandez"",252.43,308.74,64"
01675,view,Accessory,Norton-Gilmore,238.67,471.91,66
"01676,song,Laptop,""Ramirez, Jones and Carroll"",312.51,455.48,84"
01677,little,Tablet,Rodgers-Hunt,225.54,550.28,33
01678,area,Smartphone,Barrett-Murphy,446.04,70.86,56
01679,run,Smartphone,Duncan-Allen,407.17,254.16,33
01680,free,Smartphone,Johnson PLC,311.79,411.59,19
01681,heavy,Smartphone,Nguyen-Hoover,483.71,134.75,24
01682,wait,Laptop,Fox PLC,254.23,607.36,71
01683,range,Accessory,Velasquez Inc,406.14,332.89,36
01684,indeed,Tablet,James-Alvarez,88.99,558.18,4
01685,painting,Laptop,Rosales-Huang,342.88,678.99,48
01686,foot,Smartphone,Dunn and Sons,364.68,71.52,95
01687,paper,Smartphone,Thompson-Mcgee,436.85,631.35,57
01688,compare,Accessory,Mahoney-Cox,203.75,99.21,38
01689,thank,Smartphone,Smith-Hahn,481.27,254.74,8
01690,kitchen,Smartphone,Doyle-Lopez,471.2,61.11,55
01691,power,Accessory,Reese LLC,152.11,530.04,64
"01692,drop,Accessory,""Crane, Mitchell and Brown"",490.22,454.28,13"
01693,certain,Tablet,Clark-Fisher,328.57,304.61,54
"01694,ever,Tablet,""Stone, Fletcher and Pruitt"",463.5,523.95,13"
01695,someone,Tablet,Mora-Martin,406.8,577.0,94
01696,tell,Smartphone,Mathews-Cummings,210.76,575.3,47
"01697,money,Tablet,""Allen, Bentley and Booth"",438.14,403.32,89"
01698,evening,Accessory,Combs-Roberson,96.08,608.94,84
"01699,audience,Tablet,""Mejia, Smith and Moody"",365.41,558.45,24"
"01700,raise,Accessory,""Cooper, Glenn and Schroeder"",59.91,673.35,46"
"01701,car,Smartphone,""Hart, Santos and Ruiz"",294.08,223.15,60"
"01702,set,Tablet,""Randall, Flores and Fowler"",337.55,564.33,42"
"01703,wife,Tablet,""Armstrong, Hancock and Mercado"",221.05,511.48,21"
"01704,end,Smartphone,""Smith, Kim and Jacobson"",163.18,473.79,5"
"01705,instead,Tablet,""Anderson, Gibson and Jimenez"",494.11,82.31,35"
01706,some,Tablet,Ward and Sons,76.67,86.4,69
"01707,prevent,Tablet,""Bailey, Hurley and Sherman"",299.54,123.5,57"
"01708,place,Accessory,""Anderson, Mitchell and Beard"",493.96,124.45,68"
01709,company,Tablet,Webb-Rodriguez,192.8,500.87,68
01710,knowledge,Tablet,Smith Inc,482.13,475.1,25
"01711,door,Laptop,""Miller, Macias and Wheeler"",232.75,266.87,65"
01712,in,Laptop,Hodges-Graham,359.77,369.74,60
01713,serious,Laptop,Smith Ltd,93.78,614.46,88
01714,sound,Smartphone,Thompson Group,63.61,447.97,54
01715,community,Smartphone,Lopez-Crosby,193.44,363.0,85
